RMQHeuristic, RMQNaive, 137257, 2     , 1.6   , 914   , 4.0   , 3.88  , 3.96  , 4.04  
RMQHeuristic, RMQNaive, 137257, 3     , 1.9   , 2158  , 4.5   , 4.33  , 4.37  , 5.19  
RMQHeuristic, RMQNaive, 137257, 4     , 2.2   , 960   , 4.7   , 4.62  , 4.66  , 4.69  
RMQHeuristic, RMQNaive, 137257, 5     , 2.7   , 1518  , 5.1   , 5.03  , 5.05  , 5.24  
RMQHeuristic, RMQNaive, 137257, 6     , 3.2   , 849   , 5.6   , 5.48  , 5.61  , 5.70  
RMQHeuristic, RMQNaive, 137257, 7     , 3.9   , 1171  , 6.1   , 6.03  , 6.16  , 6.20  
RMQHeuristic, RMQNaive, 137257, 8     , 4.7   , 687   , 6.8   , 6.78  , 6.82  , 6.85  
RMQHeuristic, RMQNaive, 137257, 9     , 5.6   , 394   , 8.3   , 8.26  , 8.31  , 8.44  
RMQHeuristic, RMQNaive, 137257, 10    , 6.7   , 297   , 9.4   , 9.32  , 9.35  , 9.40  
RMQHeuristic, RMQNaive, 137257, 11    , 8.0   , 244   , 10.0  , 9.95  , 10.02 , 10.14 
RMQHeuristic, RMQNaive, 137257, 12    , 9.7   , 214   , 10.4  , 10.30 , 10.44 , 10.50 
RMQHeuristic, RMQNaive, 137257, 13    , 11.6  , 115   , 11.0  , 10.88 , 10.98 , 11.15 
