F-pairs, RMQNaive, 137257, 2     , 1.6   , 914   , 0.5   , 0.44  , 0.49  , 0.80  
F-pairs, RMQNaive, 137257, 3     , 1.9   , 2158  , 1.1   , 1.10  , 1.12  , 1.20  
F-pairs, RMQNaive, 137257, 4     , 2.2   , 960   , 0.4   , 0.34  , 0.34  , 0.53  
F-pairs, RMQNaive, 137257, 5     , 2.7   , 1518  , 0.5   , 0.51  , 0.56  , 0.58  
F-pairs, RMQNaive, 137257, 6     , 3.2   , 849   , 0.3   , 0.25  , 0.25  , 0.30  
F-pairs, RMQNaive, 137257, 7     , 3.9   , 1171  , 0.3   , 0.33  , 0.34  , 0.35  
F-pairs, RMQNaive, 137257, 8     , 4.7   , 687   , 0.2   , 0.17  , 0.17  , 0.19  
F-pairs, RMQNaive, 137257, 9     , 5.6   , 394   , 0.1   , 0.10  , 0.10  , 0.11  
F-pairs, RMQNaive, 137257, 10    , 6.7   , 297   , 0.1   , 0.07  , 0.07  , 0.08  
F-pairs, RMQNaive, 137257, 11    , 8.0   , 244   , 0.1   , 0.05  , 0.05  , 0.08  
F-pairs, RMQNaive, 137257, 12    , 9.7   , 214   , 0.0   , 0.04  , 0.05  , 0.05  
F-pairs, RMQNaive, 137257, 13    , 11.6  , 115   , 0.8   , 0.02  , 0.02  , 3.82  
