RMQHeuristic, RMQSt, 195708, 2     , 1.6   , 333   , 26.1  , 26.02 , 26.09 , 26.42 
RMQHeuristic, RMQSt, 195708, 3     , 1.9   , 732   , 17.8  , 17.64 , 17.76 , 18.08 
RMQHeuristic, RMQSt, 195708, 4     , 2.2   , 232   , 25.6  , 25.49 , 25.57 , 25.90 
RMQHeuristic, RMQSt, 195708, 5     , 2.7   , 360   , 26.4  , 26.14 , 26.45 , 26.64 
RMQHeuristic, RMQSt, 195708, 6     , 3.2   , 211   , 26.5  , 26.16 , 26.41 , 26.84 
RMQHeuristic, RMQSt, 195708, 7     , 3.9   , 288   , 17.7  , 17.55 , 17.65 , 17.83 
RMQHeuristic, RMQSt, 195708, 8     , 4.7   , 179   , 25.6  , 25.21 , 25.57 , 25.87 
RMQHeuristic, RMQSt, 195708, 9     , 5.6   , 81    , 26.2  , 25.74 , 26.35 , 26.48 
RMQHeuristic, RMQSt, 195708, 10    , 6.7   , 25    , 26.2  , 25.81 , 26.09 , 26.82 
RMQHeuristic, RMQSt, 195708, 11    , 8.0   , 0     , 25.8  , 25.61 , 25.78 , 26.07 
RMQHeuristic, RMQSt, 195708, 12    , 9.7   , 0     , 25.9  , 25.22 , 25.44 , 28.03 
RMQHeuristic, RMQSt, 195708, 13    , 11.6  , 0     , 25.5  , 25.20 , 25.41 , 25.99 
