RMQHeuristic, RMQSt, 195708, 2     , 1.6   , 95    , 5.5   , 3.40  , 6.28  , 7.97  
RMQHeuristic, RMQSt, 195708, 3     , 1.9   , 96    , 4.1   , 3.96  , 3.99  , 4.43  
RMQHeuristic, RMQSt, 195708, 4     , 2.2   , 84    , 4.7   , 4.41  , 4.48  , 5.66  
RMQHeuristic, RMQSt, 195708, 5     , 2.7   , 72    , 5.7   , 5.09  , 5.13  , 6.92  
RMQHeuristic, RMQSt, 195708, 6     , 3.2   , 60    , 6.2   , 5.60  , 5.74  , 8.24  
RMQHeuristic, RMQSt, 195708, 7     , 3.9   , 44    , 6.5   , 6.15  , 6.32  , 7.26  
RMQHeuristic, RMQSt, 195708, 8     , 4.7   , 25    , 7.0   , 6.72  , 6.77  , 7.41  
RMQHeuristic, RMQSt, 195708, 9     , 5.6   , 16    , 10.6  , 10.35 , 10.55 , 11.06 
RMQHeuristic, RMQSt, 195708, 10    , 6.7   , 4     , 10.0  , 9.77  , 9.82  , 10.57 
RMQHeuristic, RMQSt, 195708, 11    , 8.0   , 0     , 11.2  , 10.54 , 11.06 , 11.87 
