RMQHeuristic, RMQSt, 179443, 2     , 1.6   , 346   , 4.9   , 3.11  , 4.60  , 7.33  
RMQHeuristic, RMQSt, 179443, 3     , 1.9   , 393   , 3.9   , 3.64  , 3.70  , 4.55  
RMQHeuristic, RMQSt, 179443, 4     , 2.2   , 362   , 4.2   , 4.05  , 4.16  , 4.44  
RMQHeuristic, RMQSt, 179443, 5     , 2.7   , 330   , 4.8   , 4.64  , 4.70  , 5.25  
RMQHeuristic, RMQSt, 179443, 6     , 3.2   , 262   , 5.3   , 5.14  , 5.21  , 5.75  
RMQHeuristic, RMQSt, 179443, 7     , 3.9   , 164   , 5.8   , 5.64  , 5.66  , 6.23  
RMQHeuristic, RMQSt, 179443, 8     , 4.7   , 116   , 6.4   , 6.14  , 6.24  , 6.65  
RMQHeuristic, RMQSt, 179443, 9     , 5.6   , 77    , 9.6   , 9.31  , 9.55  , 10.09 
RMQHeuristic, RMQSt, 179443, 10    , 6.7   , 47    , 9.3   , 9.02  , 9.16  , 9.61  
RMQHeuristic, RMQSt, 179443, 11    , 8.0   , 26    , 9.7   , 9.56  , 9.59  , 10.35 
