RMQHeuristic, RMQNaive, 4194304, 204   , 4193284.0, 21    , 955.8 , 953.52, 954.99, 959.77
RMQHeuristic, RMQNaive, 4194304, 404   , 4193264.0, 42    , 1109.7, 1108.57, 1108.70, 1113.33
RMQHeuristic, RMQNaive, 4194304, 604   , 4193244.0, 70    , 1133.9, 1131.86, 1133.78, 1137.00
RMQHeuristic, RMQNaive, 4194304, 804   , 4193224.0, 107   , 1139.9, 1131.75, 1137.83, 1154.65
RMQHeuristic, RMQNaive, 4194304, 1004  , 4193204.0, 143   , 1144.3, 1142.42, 1143.92, 1148.31
RMQHeuristic, RMQNaive, 4194304, 1204  , 4193184.0, 166   , 1137.6, 1136.86, 1137.29, 1139.26
RMQHeuristic, RMQNaive, 4194304, 1404  , 4193164.0, 211   , 1139.6, 1139.07, 1139.65, 1140.13
RMQHeuristic, RMQNaive, 4194304, 1604  , 4193144.0, 261   , 1128.5, 1127.52, 1127.94, 1130.01
RMQHeuristic, RMQNaive, 4194304, 1804  , 4193124.0, 307   , 1132.9, 1131.36, 1132.46, 1136.06
RMQHeuristic, RMQNaive, 4194304, 2004  , 4193104.0, 355   , 1137.5, 1136.68, 1137.15, 1139.43
RMQHeuristic, RMQNaive, 4194304, 2204  , 4193084.0, 408   , 1129.5, 1128.87, 1129.37, 1130.19
RMQHeuristic, RMQNaive, 4194304, 2404  , 4193064.0, 465   , 1125.6, 1123.83, 1125.62, 1127.07
