F-pairs, RMQNaive, 142941, 2     , 1.6   , 9260  , 5.3   , 4.97  , 5.00  , 6.30  
F-pairs, RMQNaive, 142941, 3     , 1.9   , 17426 , 7.4   , 7.25  , 7.36  , 7.67  
F-pairs, RMQNaive, 142941, 4     , 2.2   , 5641  , 3.0   , 2.90  , 2.97  , 3.07  
F-pairs, RMQNaive, 142941, 5     , 2.7   , 8616  , 3.9   , 3.85  , 3.87  , 4.02  
F-pairs, RMQNaive, 142941, 6     , 3.2   , 3823  , 1.9   , 1.84  , 1.93  , 2.00  
F-pairs, RMQNaive, 142941, 7     , 3.9   , 5258  , 2.4   , 2.33  , 2.36  , 2.46  
F-pairs, RMQNaive, 142941, 8     , 4.7   , 3085  , 1.3   , 1.18  , 1.35  , 1.39  
F-pairs, RMQNaive, 142941, 9     , 5.6   , 1870  , 0.7   , 0.61  , 0.63  , 0.73  
F-pairs, RMQNaive, 142941, 10    , 6.7   , 1190  , 0.4   , 0.38  , 0.40  , 0.42  
F-pairs, RMQNaive, 142941, 11    , 8.0   , 421   , 0.1   , 0.13  , 0.13  , 0.14  
F-pairs, RMQNaive, 142941, 12    , 9.7   , 350   , 0.1   , 0.10  , 0.10  , 0.12  
F-pairs, RMQNaive, 142941, 13    , 11.6  , 232   , 0.1   , 0.06  , 0.06  , 0.07  
