RMQHeuristic, RMQSt, 142941, 2     , 1.6   , 9260  , 20.2  , 20.01 , 20.09 , 20.41 
RMQHeuristic, RMQSt, 142941, 3     , 1.9   , 17426 , 15.1  , 14.96 , 15.08 , 15.17 
RMQHeuristic, RMQSt, 142941, 4     , 2.2   , 5641  , 19.5  , 19.28 , 19.31 , 20.00 
RMQHeuristic, RMQSt, 142941, 5     , 2.7   , 8616  , 20.4  , 20.25 , 20.43 , 20.54 
RMQHeuristic, RMQSt, 142941, 6     , 3.2   , 3823  , 19.8  , 19.68 , 19.82 , 19.99 
RMQHeuristic, RMQSt, 142941, 7     , 3.9   , 5258  , 13.6  , 13.48 , 13.58 , 13.68 
RMQHeuristic, RMQSt, 142941, 8     , 4.7   , 3085  , 18.8  , 18.67 , 18.86 , 18.90 
RMQHeuristic, RMQSt, 142941, 9     , 5.6   , 1870  , 19.1  , 18.95 , 19.16 , 19.23 
RMQHeuristic, RMQSt, 142941, 10    , 6.7   , 1190  , 19.1  , 19.02 , 19.07 , 19.29 
RMQHeuristic, RMQSt, 142941, 11    , 8.0   , 421   , 18.9  , 18.77 , 18.88 , 19.23 
RMQHeuristic, RMQSt, 142941, 12    , 9.7   , 350   , 18.8  , 18.66 , 18.68 , 19.02 
RMQHeuristic, RMQSt, 142941, 13    , 11.6  , 232   , 18.6  , 18.44 , 18.53 , 18.68 
