
ends = 28416056 ends_unique = 14929597 delta = 13486459
ends = 55050332 ends_unique = 29539700 delta = 25510632
ends = 68975155 ends_unique = 37356923 delta = 31618232
ends = 88268565 ends_unique = 47393785 delta = 40874780
ends = 105142124 ends_unique = 57429947 delta = 47712177
ends = 123222763 ends_unique = 68309266 delta = 54913497
