RMQHeuristic, RMQSt, 142941, 2     , 1.6   , 2568  , 3.3   , 2.53  , 2.60  , 4.73  
RMQHeuristic, RMQSt, 142941, 3     , 1.9   , 2619  , 3.1   , 2.95  , 2.98  , 3.40  
RMQHeuristic, RMQSt, 142941, 4     , 2.2   , 2306  , 3.3   , 3.25  , 3.29  , 3.31  
RMQHeuristic, RMQSt, 142941, 5     , 2.7   , 1875  , 3.9   , 3.74  , 3.75  , 4.67  
RMQHeuristic, RMQSt, 142941, 6     , 3.2   , 1448  , 4.4   , 4.10  , 4.14  , 4.87  
RMQHeuristic, RMQSt, 142941, 7     , 3.9   , 1056  , 4.5   , 4.49  , 4.52  , 4.58  
RMQHeuristic, RMQSt, 142941, 8     , 4.7   , 723   , 5.0   , 4.89  , 4.92  , 5.37  
RMQHeuristic, RMQSt, 142941, 9     , 5.6   , 463   , 7.8   , 7.65  , 7.75  , 8.13  
RMQHeuristic, RMQSt, 142941, 10    , 6.7   , 258   , 7.4   , 7.13  , 7.25  , 7.70  
RMQHeuristic, RMQSt, 142941, 11    , 8.0   , 118   , 7.7   , 7.61  , 7.62  , 8.14  
