RMQHeuristic, RMQSt, 137257, 2     , 1.6   , 286   , 21.1  , 18.72 , 20.22 , 24.46 
RMQHeuristic, RMQSt, 137257, 3     , 1.9   , 348   , 14.5  , 13.01 , 15.15 , 15.76 
RMQHeuristic, RMQSt, 137257, 4     , 2.2   , 377   , 20.7  , 19.21 , 20.86 , 21.63 
RMQHeuristic, RMQSt, 137257, 5     , 2.7   , 340   , 20.4  , 19.48 , 20.48 , 21.39 
RMQHeuristic, RMQSt, 137257, 6     , 3.2   , 265   , 19.8  , 18.93 , 19.62 , 21.05 
RMQHeuristic, RMQSt, 137257, 7     , 3.9   , 190   , 15.6  , 14.11 , 15.42 , 17.21 
RMQHeuristic, RMQSt, 137257, 8     , 4.7   , 134   , 19.8  , 18.69 , 20.30 , 20.50 
RMQHeuristic, RMQSt, 137257, 9     , 5.6   , 92    , 19.4  , 18.14 , 19.21 , 20.93 
RMQHeuristic, RMQSt, 137257, 10    , 6.7   , 48    , 20.2  , 19.64 , 20.19 , 20.78 
RMQHeuristic, RMQSt, 137257, 11    , 8.0   , 45    , 21.4  , 18.78 , 21.14 , 25.67 
