RMQHeuristic, RMQNaive, 177631, 2     , 1.6   , 372   , 0.1   , 0.13  , 0.13  , 0.19  
RMQHeuristic, RMQNaive, 177631, 3     , 1.9   , 392   , 0.2   , 0.15  , 0.15  , 0.19  
RMQHeuristic, RMQNaive, 177631, 4     , 2.2   , 353   , 0.1   , 0.12  , 0.12  , 0.15  
RMQHeuristic, RMQNaive, 177631, 5     , 2.7   , 283   , 0.1   , 0.10  , 0.10  , 0.11  
RMQHeuristic, RMQNaive, 177631, 6     , 3.2   , 203   , 0.1   , 0.06  , 0.06  , 0.08  
RMQHeuristic, RMQNaive, 177631, 7     , 3.9   , 140   , 0.0   , 0.04  , 0.04  , 0.05  
RMQHeuristic, RMQNaive, 177631, 8     , 4.7   , 111   , 0.0   , 0.03  , 0.03  , 0.04  
RMQHeuristic, RMQNaive, 177631, 9     , 5.6   , 81    , 0.0   , 0.02  , 0.02  , 0.03  
RMQHeuristic, RMQNaive, 177631, 10    , 6.7   , 51    , 0.0   , 0.01  , 0.01  , 0.04  
RMQHeuristic, RMQNaive, 177631, 11    , 8.0   , 26    , 0.0   , 0.01  , 0.01  , 0.02  
