RMQHeuristic, RMQSt, 191672, 2     , 1.6   , 320   , 21.3  , 21.12 , 21.36 , 21.39 
RMQHeuristic, RMQSt, 191672, 3     , 1.9   , 732   , 14.9  , 14.44 , 14.99 , 15.20 
RMQHeuristic, RMQSt, 191672, 4     , 2.2   , 258   , 21.1  , 20.88 , 21.05 , 21.62 
RMQHeuristic, RMQSt, 191672, 5     , 2.7   , 402   , 22.2  , 22.15 , 22.17 , 22.44 
RMQHeuristic, RMQSt, 191672, 6     , 3.2   , 178   , 22.5  , 22.39 , 22.52 , 22.73 
RMQHeuristic, RMQSt, 191672, 7     , 3.9   , 235   , 14.6  , 14.37 , 14.66 , 14.85 
RMQHeuristic, RMQSt, 191672, 8     , 4.7   , 120   , 20.9  , 20.72 , 20.82 , 21.11 
RMQHeuristic, RMQSt, 191672, 9     , 5.6   , 94    , 22.1  , 21.68 , 21.90 , 23.32 
RMQHeuristic, RMQSt, 191672, 10    , 6.7   , 78    , 22.1  , 21.93 , 21.98 , 22.27 
RMQHeuristic, RMQSt, 191672, 11    , 8.0   , 0     , 22.0  , 21.86 , 21.95 , 22.06 
RMQHeuristic, RMQSt, 191672, 12    , 9.7   , 0     , 21.8  , 21.73 , 21.86 , 21.93 
RMQHeuristic, RMQSt, 191672, 13    , 11.6  , 0     , 21.9  , 21.71 , 21.88 , 22.38 
